spellId	recipeItemId	name	sourceKind	npcName	zone	faction	worldDrop	notes
1301538	276988	Pattern: Azure Windraveled Cover	vendor	Archmage Alvareaux	Alterac Mountains			foreverchanges, letto da wowhead
1301539	276989	Pattern: Azure Windraveled Drapes	vendor	Archmage Alvareaux	Alterac Mountains			foreverchanges, letto da wowhead
1301540	276990	Pattern: Azure Stormsewn Cowl	vendor	Archmage Alvareaux	Alterac Mountains			foreverchanges, letto da wowhead
1301541	276991	Pattern: Azure Stormsewn Epaulets	vendor	Archmage Alvareaux	Alterac Mountains			foreverchanges, letto da wowhead
1302161	277470	Schematic: Harvester Override Signalcaster	quest		Westfall			foreverchanges, letto da wowhead
1302598	277673	Plans: Rough Copper Chain Boots	quest					foreverchanges, letto da wowhead
1302604	277716	Pattern: Light Leather Reagent Bag	vendor	Saenorion	Darnassus	alliance		foreverchanges, letto da wowhead
1308178	280321	Schematic: Whimsical Waistwrap	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1308179	280322	Schematic: Gizmo Girdle	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1308180	280323	Schematic: Clanking Cord	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1308183	280325	Schematic: Floppy Goggles	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1308184	280326	Schematic: Bent Goggles	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1308185	280327	Schematic: Stuckbutton Goggles	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1308186	280328	Schematic: Dented Goggles	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1317958	285285	Schematic: Satchel of Copper Bombs	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1317959	285286	Schematic: Satchel of Bronze Bombs	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1317960	285287	Schematic: Satchel of Iron Bombs	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
1317961	285288	Schematic: Satchel of Dark Iron Bombs	vendor	Fritz Fizzle | Fizzlefuse	Redridge Mountains | The Barrens	alliance | horde		foreverchanges, letto da wowhead
15292	11610	Plans: Dark Iron Pulverizer	drop	Grizzle	Blackrock Depths			foreverchanges, letto da wowhead
15294	11611	Plans: Dark Iron Sunderer	drop	Ribbly's Crony | Hammered Patron	Blackrock Depths | Blackrock Depths			foreverchanges, letto da classic
15296	11612	Plans: Dark Iron Plate	drop	Ribbly Screwspigot	Blackrock Depths			foreverchanges, letto da classic
15628	11828	Schematic: Pet Bombling	drop	Mekgineer Thermaplugg	Gnomeregan			foreverchanges, letto da classic
15633	11827	Schematic: Lil' Smoky	drop	Crowd Pummeler 9-60	Gnomeregan			foreverchanges, letto da classic
15853	12227	Recipe: Lean Wolf Steak	vendor	Super-Seller 680	Desolace			foreverchanges, letto da wowhead
15855	12228	Recipe: Roast Raptor	vendor	Hammon Karwn | Keena | Helenia Olden	Arathi Highlands | Arathi Highlands | Dustwallow Marsh	alliance | horde | alliance		foreverchanges, letto da classic
15856	12229	Recipe: Hot Wolf Ribs	vendor	Sheendra Tallgrass | Vivianna	Feralas | Feralas	horde | alliance		foreverchanges, letto da classic
15861	12231	Recipe: Jungle Stew	vendor	Corporal Bluth | Nerrist	Stranglethorn Vale | Stranglethorn Vale	alliance | horde		foreverchanges, letto da classic
15863	12232	Recipe: Carrion Surprise	vendor	Kireena | Ogg'marr | Banalash	Desolace | Dustwallow Marsh | Swamp of Sorrows	horde | horde | horde		foreverchanges, letto da classic
15865	12233	Recipe: Mystery Stew	vendor	Janet Hommers | Helenia Olden	Desolace | Dustwallow Marsh	alliance | alliance		foreverchanges, letto da classic
15906	12239	Recipe: Dragonbreath Chili	vendor	Helenia Olden | Ogg'marr	Dustwallow Marsh | Dustwallow Marsh	alliance | horde		foreverchanges, letto da classic
15910	12240	Recipe: Heavy Kodo Stew	vendor	Janet Hommers | Kireena	Desolace | Desolace	alliance | horde		foreverchanges, letto da classic
15915	16111	Recipe: Spiced Chili Crab	vendor	Uthok | Banalash | Kriggon Talsone	Stranglethorn Vale | Swamp of Sorrows | Westfall	horde | horde | alliance		foreverchanges, letto da classic
15933	16110	Recipe: Monster Omelet	vendor	Bale | Malygen | Himmik	Felwood | Felwood | Winterspring	horde | alliance | 		foreverchanges, letto da classic
15935	12226	Recipe: Crispy Bat Wing	vendor	Abigail Shiel	Tirisfal Glades	horde		foreverchanges, letto da classic
15973	12261	Plans: Searing Golden Blade	drop	Adolescent Whelp | Boulderfist Magus | Gritjaw Basilisk	Swamp of Sorrows | Arathi Highlands | Desolace			foreverchanges, letto da classic
16642	12682	Plans: Thorium Armor	drop	Mok'rash | Terrorspark | Lord Banehollow	Stranglethorn Vale | Burning Steppes | Felwood			foreverchanges, letto da classic
16643	12683	Plans: Thorium Belt	drop	Scarlet Executioner | Uhk'loc | Lord Banehollow	Western Plaguelands | Un'Goro Crater | Felwood			foreverchanges, letto da classic
16644	12684	Plans: Thorium Bracers	drop	Manahound | Deep Strider | Gurubashi Warrior	Blasted Lands | Feralas | Stranglethorn Vale			foreverchanges, letto da classic
16645	12685	Plans: Radiant Belt	drop	Anguished Highborne | Arkkoran Oracle | Black Dragonspawn	Winterspring | Azshara | Burning Steppes			foreverchanges, letto da classic
16646	12687	Plans: Imperial Plate Shoulders	quest					foreverchanges, letto da classic
16647	12688	Plans: Imperial Plate Belt	quest					foreverchanges, letto da classic
16648	12689	Plans: Radiant Breastplate	drop	Shade of Ambermoon | Highlord Mastrogonde | Hive'Regal Ambusher	Silithus | Searing Gorge | Silithus			foreverchanges, letto da classic
16649	12690	Plans: Imperial Plate Bracers	quest					foreverchanges, letto da classic
16650	12691	Pattern: Wildthorn Mail	drop	Manahound | Nethergarde Elite | Manaclaw	Blasted Lands | Blasted Lands | Winterspring			foreverchanges, letto da classic
16651	12692	Plans: Thorium Shield Spike	drop	Angerclaw Mauler | Black Dragonspawn | Black Wyrmkin	Felwood | Burning Steppes | Burning Steppes			foreverchanges, letto da classic
16652	12693	Plans: Thorium Boots	drop	Foreman Jerris | Dreamstalker | Spectral Attendant	Western Plaguelands | Ashenvale | Western Plaguelands			foreverchanges, letto da classic
16653	12694	Plans: Thorium Helm	drop	Hive'Zora Reaver | Hive'Ashi Sandstalker | Flesh Golem	Silithus | Silithus | Western Plaguelands			foreverchanges, letto da classic
16654	12695	Plans: Radiant Gloves	drop	Rex Ashil | Lapress | Gruklash	Silithus | Silithus | Burning Steppes			foreverchanges, letto da classic
16655	12699	Plans: Fiery Plate Gauntlets	quest					foreverchanges, letto da classic
16656	12697	Plans: Radiant Boots	drop	Jademir Boughguard | Red Dragonspawn | Lord Banehollow	Feralas | Wetlands | Felwood			foreverchanges, letto da classic
16657	12700	Plans: Imperial Plate Boots	quest					foreverchanges, letto da classic
16658	12701	Plans: Imperial Plate Helm	quest					foreverchanges, letto da classic
16659	12702	Plans: Radiant Circlet	drop	Berserk Owlbeast | Black Dragonspawn | Blackrock Slayer	Winterspring | Burning Steppes | Burning Steppes			foreverchanges, letto da classic
16661	12703	Pattern: Storm Gauntlets	vendor	Magnus Frostwake	Western Plaguelands			foreverchanges, letto da classic
16662	12704	Plans: Thorium Leggings	drop	Krellack | Strashaz Hydra | Hakkari Oracle	Silithus | Dustwallow Marsh | Stranglethorn Vale			foreverchanges, letto da classic
16663	12705	Plans: Imperial Plate Chest	quest					foreverchanges, letto da classic
16664	12706	Plans: Runic Plate Shoulders	drop	Strashaz Serpent Guard	Dustwallow Marsh			foreverchanges, letto da classic
16665	12707	Plans: Runic Plate Boots	drop	Scarlet Cavalier	Western Plaguelands			foreverchanges, letto da classic
16667	12696	Plans: Demon Forged Breastplate	quest					foreverchanges, letto da classic
16724	12711	Plans: Whitesoul Helm	drop	Angerclaw Grizzly | Berserk Owlbeast | Chillwind Ravager	Felwood | Winterspring | Winterspring			foreverchanges, letto da classic
16725	12713	Plans: Radiant Leggings	drop	Jademir Oracle | Lethlas | Chimaerok	Feralas | Feralas | Feralas			foreverchanges, letto da classic
16726	12714	Plans: Runic Plate Helm	drop	Strashaz Warrior	Dustwallow Marsh			foreverchanges, letto da classic
16728	12716	Pattern: Helm of the Great Chief	worldDrop				true	foreverchanges, letto da classic
16729	12717	Plans: Lionheart Helm	drop	Blackhand Elite | Blackhand Iron Guard | Gurubashi Berserker | Hakkari Shadow Hunter | Hive'Zara Wasp | Rage Talon Captain | Thuzadin Necromancer	Blackrock Spire | Blackrock Spire | Zul'Gurub | Zul'Gurub | Ruins of Ahn'Qiraj | Blackrock Spire | Stratholme			foreverchanges, letto da classic
16730	12715	Plans: Imperial Plate Leggings	quest					foreverchanges, letto da classic
16731	12718	Plans: Runic Breastplate	drop	Strashaz Myrmidon	Dustwallow Marsh			foreverchanges, letto da classic
16732	12719	Plans: Runic Plate Leggings	drop	Scarlet Smith	Western Plaguelands			foreverchanges, letto da classic
16741	12720	Plans: Stronghold Gauntlets	drop	Araj the Summoner | Dreadlord	Western Plaguelands | Blasted Lands			foreverchanges, letto da classic
16742	12725	Plans: Enchanted Thorium Helm	quest					foreverchanges, letto da classic
16744	12726	Plans: Enchanted Thorium Leggings	quest					foreverchanges, letto da classic
16745	12727	Plans: Enchanted Thorium Breastplate	quest					foreverchanges, letto da classic
16746	12728	Pattern: Invulnerable Mail	drop	Axtroz	Wetlands			foreverchanges, letto da classic
16969	12819	Plans: Ornate Thorium Handaxe	vendor	Magnus Frostwake	Western Plaguelands			foreverchanges, letto da classic
16970	12821	Plans: Dawn's Edge	quest					foreverchanges, letto da classic
16971	12823	Plans: Huge Thorium Battleaxe	vendor	Magnus Frostwake	Western Plaguelands			foreverchanges, letto da classic
16973	12824	Plans: Enchanted Battlehammer	quest					foreverchanges, letto da classic
16978	12825	Plans: Blazing Rapier	quest					foreverchanges, letto da classic
16984	12828	Plans: Volcanic Hammer	drop	Volchan	Burning Steppes			foreverchanges, letto da classic
16988	12833	Plans: Hammer of the Titans	drop	Maleki the Pallid	Stratholme			foreverchanges, letto da classic
16990	12834	Plans: Arcanite Champion	drop	Goraluk Anvilcrack	Blackrock Spire			foreverchanges, letto da classic
16991	12835	Plans: Annihilator	drop	Quartermaster Zigris	Blackrock Spire			foreverchanges, letto da classic
16993	12837	Plans: Masterwork Stormhammer	drop	Goraluk Anvilcrack	Blackrock Spire			foreverchanges, letto da classic
16994	12838	Plans: Arcanite Reaper	drop	Bannok Grimaxe	Blackrock Spire			foreverchanges, letto da classic
16995	12839	Plans: Heartseeker	drop	Cannon Master Willey	Stratholme			foreverchanges, letto da classic
17187	12958	Recipe: Transmute Arcanite	vendor	Alchemist Pestlezugg	Tanaris			foreverchanges, letto da classic
17552	13476	Recipe: Mighty Rage Potion	drop	Blackrock Slayer	Burning Steppes			foreverchanges, letto da classic
17553	13477	Recipe: Superior Mana Potion	vendor	Ulthir | Algernon	Darnassus | Tirisfal Glades	alliance | horde		foreverchanges, letto da classic
17554	13478	Recipe: Elixir of Superior Defense	vendor	Soolie Berryfizz | Kor'geld	Dun Morogh | Orgrimmar	alliance | horde		foreverchanges, letto da classic
17555	13479	Recipe: Elixir of the Sages	drop	Scarlet Curate | Scarlet Enchanter | Scarlet Cleric	Eastern Plaguelands | Eastern Plaguelands | Eastern Plaguelands			foreverchanges, letto da classic
17559	13482	Recipe: Transmute Air to Fire	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
17560	13483	Recipe: Transmute Fire to Earth	vendor	Plugger Spazzring	Blackrock Depths			foreverchanges, letto da classic
17561	13484	Recipe: Transmute Earth to Water	vendor	Meilosh	Felwood			foreverchanges, letto da classic
17562	13485	Recipe: Transmute Water to Air	vendor	Magnus Frostwake	Western Plaguelands			foreverchanges, letto da classic
17563	13486	Recipe: Transmute Undeath to Water	drop	Angerclaw Grizzly | Arkkoran Pincer | Black Broodling	Felwood | Azshara | Burning Steppes			foreverchanges, letto da classic
17564	13487	Recipe: Transmute Water to Undeath	drop	Angerclaw Mauler | Black Broodling | Black Dragonspawn	Felwood | Burning Steppes | Burning Steppes			foreverchanges, letto da classic
17565	13488	Recipe: Transmute Life to Earth	drop	Anguished Highborne | Black Dragonspawn | Black Wyrmkin	Winterspring | Burning Steppes | Burning Steppes			foreverchanges, letto da classic
17566	13489	Recipe: Transmute Earth to Life	drop	Anguished Highborne | Blackrock Slayer | Blighted Zombie	Winterspring | Burning Steppes | Western Plaguelands			foreverchanges, letto da classic
17570	13490	Recipe: Greater Stoneshield Potion	drop	Dessecus | Shade of Ambermoon | King Mosh	Felwood | Silithus | Un'Goro Crater			foreverchanges, letto da classic
17571	13491	Recipe: Elixir of the Mongoose	drop	Jadefire Rogue | Legashi Rogue	Felwood | Azshara			foreverchanges, letto da classic
17572	13492	Recipe: Purification Potion	drop	Lethlas | Rak'shiri | Crimson Courier	Feralas | Winterspring | Eastern Plaguelands			foreverchanges, letto da classic
17573	13493	Recipe: Greater Arcane Elixir	drop	Angerclaw Grizzly | Blighted Horror | Blighted Zombie	Felwood | Eastern Plaguelands | Western Plaguelands			foreverchanges, letto da classic
17574	13494	Recipe: Greater Fire Protection Potion	drop	Firebrand Invoker | Firebrand Pyromancer	Blackrock Spire | Blackrock Spire			foreverchanges, letto da classic
17575	13495	Recipe: Greater Frost Protection Potion	drop	Frostmaul Giant	Winterspring			foreverchanges, letto da classic
17576	13496	Recipe: Greater Nature Protection Potion	drop	Rotting Behemoth | Decaying Horror	Western Plaguelands | Western Plaguelands			foreverchanges, letto da classic
17577	13497	Recipe: Greater Arcane Protection Potion	drop	Cobalt Mageweaver	Winterspring			foreverchanges, letto da classic
17579	13500	Recipe: Greater Holy Protection Potion	drop	Scarlet Alchemist	Scarlet Enclave			foreverchanges, letto da wowhead
17580	13501	Recipe: Major Mana Potion	vendor	Magnus Frostwake	Western Plaguelands			foreverchanges, letto da classic
17634	13518	Recipe: Flask of Petrification	drop	Frostmaul Giant | Chieftain Bloodmaw | Cobalt Scalebane	Winterspring | Felwood | Winterspring			foreverchanges, letto da classic
17635	13519	Recipe: Flask of the Titans	drop	General Drakkisath	Blackrock Spire			foreverchanges, letto da classic
17636	13520	Recipe: Flask of Distilled Wisdom	vendor	Pix Xizzix	Stranglethorn Vale			foreverchanges, letto da wowhead
17637	13521	Recipe: Flask of Supreme Power	drop	Ras Frostwhisper	Scholomance			foreverchanges, letto da classic
17638	13522	Recipe: Flask of Chromatic Resistance	vendor	Pix Xizzix	Stranglethorn Vale			foreverchanges, letto da wowhead
18238	13939	Recipe: Spotted Yellowtail	vendor	Gikkix	Tanaris			foreverchanges, letto da classic
18239	13940	Recipe: Cooked Glossy Mightfish	vendor	Kelsey Yance	Stranglethorn Vale			foreverchanges, letto da classic
18240	13942	Recipe: Grilled Squid	vendor	Gikkix	Tanaris			foreverchanges, letto da classic
18241	13941	Recipe: Filet of Redgill	vendor	Kelsey Yance	Stranglethorn Vale			foreverchanges, letto da classic
18242	13943	Recipe: Hot Smoked Bass	vendor	Kelsey Yance	Stranglethorn Vale			foreverchanges, letto da classic
18243	13945	Recipe: Nightfin Soup	vendor	Gikkix	Tanaris			foreverchanges, letto da classic
18244	13946	Recipe: Poached Sunscale Salmon	vendor	Gikkix	Tanaris			foreverchanges, letto da classic
18245	13947	Recipe: Lobster Stew	vendor	Sheendra Tallgrass | Vivianna	Feralas | Feralas	horde | alliance		foreverchanges, letto da classic
18246	13948	Recipe: Mightfish Steak	vendor	Sheendra Tallgrass | Vivianna	Feralas | Feralas	horde | alliance		foreverchanges, letto da classic
18247	13949	Recipe: Baked Salmon	vendor	Sheendra Tallgrass | Vivianna	Feralas | Feralas	horde | alliance		foreverchanges, letto da classic
18403	14466	Pattern: Frostweave Tunic	drop	Veyzhak the Cannibal | High General Abbendis | Archmage Allistarj	Swamp of Sorrows | Eastern Plaguelands | Blasted Lands			foreverchanges, letto da classic
18404	14467	Pattern: Frostweave Robe	drop	Master Feardred | Strashaz Hydra | Strashaz Serpent Guard	Azshara | Dustwallow Marsh | Dustwallow Marsh			foreverchanges, letto da classic
18405	14468	Pattern: Runecloth Bag	vendor	Qia	Winterspring			foreverchanges, letto da classic
18406	14469	Pattern: Runecloth Robe	vendor	Darnall	Moonglade			foreverchanges, letto da classic
18407	14470	Pattern: Runecloth Tunic	drop	Emerald Ooze | Gordok Enforcer | Clunk	The Hinterlands | Feralas | Searing Gorge			foreverchanges, letto da classic
18408	14471	Pattern: Cindercloth Vest	drop	Twilight Fire Guard	Searing Gorge			foreverchanges, letto da classic
18409	14472	Pattern: Runecloth Cloak	vendor	Darnall	Moonglade			foreverchanges, letto da classic
18410	14473	Pattern: Ghostweave Belt	drop	Lingering Highborne	Azshara			foreverchanges, letto da classic
18411	14474	Pattern: Frostweave Gloves	drop	High Priestess Hai'watna | Tick | Warlord Krellian	Stranglethorn Vale | Tanaris | Azshara			foreverchanges, letto da classic
18412	14476	Pattern: Cindercloth Gloves	drop	Twilight Fire Guard	Searing Gorge			foreverchanges, letto da classic
18413	14477	Pattern: Ghostweave Gloves	drop	Lingering Highborne | Unseen Servant	Azshara | Eastern Plaguelands			foreverchanges, letto da classic
18414	14478	Pattern: Brightcloth Robe	drop	Zul'Brin Warpbranch | Scarshield Grunt | Thunderstomp Stegodon	Eastern Plaguelands | Burning Steppes | Un'Goro Crater			foreverchanges, letto da classic
18415	14479	Pattern: Brightcloth Gloves	drop	Spellmaw | Gurubashi Warrior | Swamp Talker	Winterspring | Stranglethorn Vale | Blasted Lands			foreverchanges, letto da classic
18416	14480	Pattern: Ghostweave Vest	drop	Unseen Servant	Eastern Plaguelands			foreverchanges, letto da classic
18417	14481	Pattern: Runecloth Gloves	vendor	Qia	Winterspring			foreverchanges, letto da classic
18418	14482	Pattern: Cindercloth Cloak	drop	Thaurissan Firewalker	Burning Steppes			foreverchanges, letto da classic
18419	14483	Pattern: Felcloth Pants	vendor	Lorelae Wintersong	Moonglade			foreverchanges, letto da classic
18420	14484	Pattern: Brightcloth Cloak	drop	Uhk'loc | Cyclone Warrior | Emerald Ooze	Un'Goro Crater | Silithus | The Hinterlands			foreverchanges, letto da classic
18421	14485	Pattern: Wizardweave Leggings	drop	Dark Summoner	Eastern Plaguelands			foreverchanges, letto da classic
18422	14486	Pattern: Cloak of Fire	drop	Overmaster Pyron	Searing Gorge			foreverchanges, letto da classic
18423	14488	Pattern: Runecloth Boots	vendor	Darnall	Moonglade			foreverchanges, letto da classic
18424	14489	Pattern: Frostweave Pants	drop	Malfunctioning Reaver | Scarlet Judge | Uhk'loc	Burning Steppes | Western Plaguelands | Un'Goro Crater			foreverchanges, letto da classic
18434	14490	Pattern: Cindercloth Pants	drop	Thaurissan Firewalker	Burning Steppes			foreverchanges, letto da classic
18436	14493	Pattern: Robe of Winter Night	drop	Cobalt Mageweaver	Winterspring			foreverchanges, letto da classic
18437	14492	Pattern: Felcloth Boots	drop	Demetria | Nethergarde Elite | Cyclone Warrior	Eastern Plaguelands | Blasted Lands | Silithus			foreverchanges, letto da classic
18438	14491	Pattern: Runecloth Pants	drop	Immolatus | Strashaz Siren | Grol the Destroyer	Felwood | Dustwallow Marsh | Blasted Lands			foreverchanges, letto da classic
18439	14494	Pattern: Brightcloth Pants	drop	Verdantine Tree Warder | Rex Ashil | Jademir Tree Warder	The Hinterlands | Silithus | Feralas			foreverchanges, letto da classic
18440	14497	Pattern: Mooncloth Leggings	drop	Black Wyrmkin | Blackrock Slayer | Blackrock Warlock	Burning Steppes | Burning Steppes | Burning Steppes			foreverchanges, letto da classic
18441	14495	Pattern: Ghostweave Pants	drop	Spectral Citizen	Stratholme			foreverchanges, letto da classic
18442	14496	Pattern: Felcloth Hood	drop	Zora | Manahound | Hive'Regal Hive Lord	Silithus | Blasted Lands | Silithus			foreverchanges, letto da classic
18444	14498	Pattern: Runecloth Headband	drop	Dreadlord | Emeraldon Tree Warder | Lady Sevine	Blasted Lands | Ashenvale | Blasted Lands			foreverchanges, letto da classic
18445	14499	Pattern: Mooncloth Bag	drop	Hive'Regal Burrower | General Colbatann | Manaclaw	Silithus | Winterspring | Winterspring			foreverchanges, letto da classic
18446	14500	Pattern: Wizardweave Robe	drop	Dark Caster	Eastern Plaguelands			foreverchanges, letto da classic
18447	14501	Pattern: Mooncloth Vest	drop	Black Dragonspawn | Blackrock Warlock | Blood Elf Reclaimer	Burning Steppes | Burning Steppes | Azshara			foreverchanges, letto da classic
18448	14507	Pattern: Mooncloth Shoulders	drop	Huntsman Radley | Necromancer | Abomination	Western Plaguelands | Eastern Plaguelands | Eastern Plaguelands			foreverchanges, letto da classic
18449	14504	Pattern: Runecloth Shoulders	drop	Nathanos Blightcaller | Blighthound | Chimaerok	Eastern Plaguelands | Eastern Plaguelands | Feralas			foreverchanges, letto da classic
18450	14505	Pattern: Wizardweave Turban	drop	Dark Caster	Eastern Plaguelands			foreverchanges, letto da classic
18451	14506	Pattern: Felcloth Robe	drop	Dreamtracker | Felguard Elite | Chimaerok Devourer	The Hinterlands | Blasted Lands | Feralas			foreverchanges, letto da classic
18452	14509	Pattern: Mooncloth Circlet	worldDrop				true	foreverchanges, letto da classic
18453	14508	Pattern: Felcloth Shoulders	drop	Scarlet Interrogator | Dreamstalker | Lord Lakmaeran	Western Plaguelands | Ashenvale | Feralas			foreverchanges, letto da classic
18454	14511	Pattern: Gloves of Spell Mastery	worldDrop				true	foreverchanges, letto da classic
18455	14510	Pattern: Bottomless Bag	drop	Dreamroarer | Hive'Regal Hive Lord	Feralas | Silithus			foreverchanges, letto da classic
18457	14513	Pattern: Robe of the Archmage	drop	Firebrand Pyromancer	Blackrock Spire			foreverchanges, letto da classic
18458	14514	Pattern: Robe of the Void	drop	Darkmaster Gandling	Scholomance			foreverchanges, letto da wowhead
18560	14526	Pattern: Mooncloth	vendor	Qia	Winterspring			foreverchanges, letto da classic
19048	15724	Pattern: Heavy Scorpid Bracers	vendor	Zannok Hidepiercer	Silithus			foreverchanges, letto da classic
19049	15725	Pattern: Wicked Leather Gauntlets	vendor	Werg Thickblade | Leonard Porter	Tirisfal Glades | Western Plaguelands	horde | alliance		foreverchanges, letto da classic
19050	15726	Pattern: Green Dragonscale Breastplate	vendor	Masat T'andr	Swamp of Sorrows			foreverchanges, letto da classic
19051	15727	Pattern: Heavy Scorpid Vest	drop	Portal Seeker	Blasted Lands			foreverchanges, letto da classic
19052	15728	Pattern: Wicked Leather Bracers	drop	Legashi Rogue	Azshara			foreverchanges, letto da classic
19053	15729	Pattern: Chimeric Gloves	vendor	Blimo Gadgetspring	Azshara			foreverchanges, letto da classic
19054	15730	Pattern: Red Dragonscale Breastplate	drop	General Drakkisath	Blackrock Spire			foreverchanges, letto da classic
19055	15731	Pattern: Runic Leather Gauntlets	drop	Volchan | Blighthound | Highlord Mastrogonde	Burning Steppes | Eastern Plaguelands | Searing Gorge			foreverchanges, letto da classic
19059	15732	Pattern: Volcanic Leggings	drop	Firegut Brute	Burning Steppes			foreverchanges, letto da classic
19060	15733	Pattern: Green Dragonscale Leggings	drop	Murk Worm	The Temple of Atal'Hakkar			foreverchanges, letto da wowhead
19061	15734	Pattern: Living Shoulders	vendor	Jangdor Swiftstrider | Pratt McGrubben	Feralas | Feralas	horde | alliance		foreverchanges, letto da classic
19062	15735	Pattern: Ironfeather Shoulders	vendor	Gigget Zipcoil	The Hinterlands			foreverchanges, letto da classic
19063	15737	Pattern: Chimeric Boots	drop	Nethergarde Elite | Jalinde Summerdrake | Ravage	Blasted Lands | The Hinterlands | Blasted Lands			foreverchanges, letto da classic
19064	15738	Pattern: Heavy Scorpid Gauntlets	drop	Blackrock Soldier	Burning Steppes			foreverchanges, letto da classic
19065	15739	Pattern: Runic Leather Bracers	drop	Jaedenar Cultist	Felwood			foreverchanges, letto da classic
19066	15740	Pattern: Frostsaber Boots	vendor	Qia	Winterspring			foreverchanges, letto da classic
19067	15741	Pattern: Stormshroud Pants	vendor	Werg Thickblade | Leonard Porter	Tirisfal Glades | Western Plaguelands	horde | alliance		foreverchanges, letto da classic
19068	15742	Pattern: Warbear Harness	drop	Teremus the Devourer | Devilsaur | Blackrock Worg	Blasted Lands | Un'Goro Crater | Burning Steppes			foreverchanges, letto da classic
19070	15743	Pattern: Heavy Scorpid Belt	drop	High General Abbendis | Spellmaw | Rak'shiri	Eastern Plaguelands | Winterspring | Winterspring			foreverchanges, letto da classic
19071	15744	Pattern: Wicked Leather Headband	drop	Jadefire Trickster	Felwood			foreverchanges, letto da classic
19072	15745	Pattern: Runic Leather Belt	drop	Emeraldon Oracle | Volchan | Hive'Zora Tunneler	Ashenvale | Burning Steppes | Silithus			foreverchanges, letto da classic
19073	15746	Pattern: Chimeric Leggings	drop	Zora | Demetria | Red Dragonspawn	Silithus | Eastern Plaguelands | Wetlands			foreverchanges, letto da classic
19074	15747	Pattern: Frostsaber Leggings	drop	Winterfall Den Watcher	Winterspring			foreverchanges, letto da classic
19075	15748	Pattern: Heavy Scorpid Leggings	drop	Blackrock Slayer	Burning Steppes			foreverchanges, letto da classic
19076	15749	Pattern: Volcanic Breastplate	drop	Firebrand Grunt	Blackrock Spire			foreverchanges, letto da classic
19077	15751	Pattern: Blue Dragonscale Breastplate	vendor	Blimo Gadgetspring	Azshara			foreverchanges, letto da classic
19078	15752	Pattern: Living Leggings	drop	Deadwood Shaman	Felwood			foreverchanges, letto da classic
19079	15753	Pattern: Stormshroud Armor	drop	Arkkoran Oracle	Azshara			foreverchanges, letto da classic
19080	20254	Pattern: Warbear Woolies	vendor	Meilosh	Felwood			foreverchanges, letto da classic
19081	15755	Pattern: Chimeric Vest	drop	Scarlet Executioner | Caravan Master Tset | Strashaz Myrmidon	Western Plaguelands | Azshara | Dustwallow Marsh			foreverchanges, letto da classic
19082	15756	Pattern: Runic Leather Headband	vendor	Jase Farlane	Eastern Plaguelands			foreverchanges, letto da classic
19083	15757	Pattern: Wicked Leather Pants	drop	Warlord Thresh'jin | Mith'rethis the Enchanter | Strashaz Serpent Guard	Eastern Plaguelands | The Hinterlands | Dustwallow Marsh			foreverchanges, letto da classic
19084	15758	Pattern: Devilsaur Gauntlets	vendor	Nergal	Un'Goro Crater			foreverchanges, letto da classic
19085	15759	Pattern: Black Dragonscale Breastplate	vendor	Plugger Spazzring	Blackrock Depths			foreverchanges, letto da classic
19086	15760	Pattern: Ironfeather Breastplate	drop	Vilebranch Hideskinner	The Hinterlands			foreverchanges, letto da classic
19087	15761	Pattern: Frostsaber Gloves	drop	Winterfall Totemic	Winterspring			foreverchanges, letto da classic
19088	15762	Pattern: Heavy Scorpid Helm	vendor	Zannok Hidepiercer	Silithus			foreverchanges, letto da classic
19089	15763	Pattern: Blue Dragonscale Shoulders	drop	Cliff Breaker	Azshara			foreverchanges, letto da classic
19090	15764	Pattern: Stormshroud Shoulders	drop	Son of Arkkoroc	Azshara			foreverchanges, letto da classic
19091	15765	Pattern: Runic Leather Pants	drop	Demetria | Nathanos Blightcaller | Lord Lakmaeran	Eastern Plaguelands | Eastern Plaguelands | Feralas			foreverchanges, letto da classic
