spellId	sourceKind	npcName	zone	faction	bossDrop	worldDrop	trainerTitle
39711	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39712	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39713	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39714	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39715	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39716	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39717	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39718	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39719	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39720	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39721	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39722	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39723	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39724	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39725	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39727	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39728	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39729	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39730	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39731	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39732	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39733	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39734	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39735	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39736	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39737	vendor	Ontuvo | Shaani	Shattrath City | Isle of Quel'Danas				
39738	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39739	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39740	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39741	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39742	vendor	Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Shattrath City | Hyjal Summit				
39895	vendor	Xizzer Fizzbolt | Viggz Shinesparked	Winterspring | Shattrath City				
39961	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
39963	worldDrop					true	
39971	trainer						Master Engineering Trainer
39973	trainer						Master Engineering Trainer
39997	vendor	Okuno	Black Temple				
40000	vendor	Okuno	Black Temple				
40001	vendor	Okuno	Black Temple				
40002	vendor	Okuno	Black Temple				
40003	vendor	Okuno	Black Temple				
40004	vendor	Okuno	Black Temple				
40005	vendor	Okuno	Black Temple				
40006	vendor	Okuno	Black Temple				
40020	vendor	Okuno	Black Temple				
40021	vendor	Okuno	Black Temple				
40023	vendor	Okuno	Black Temple				
40024	vendor	Okuno	Black Temple				
40033	vendor	Okuno	Black Temple				
40034	vendor	Okuno	Black Temple				
40035	vendor	Okuno	Black Temple				
40036	vendor	Okuno	Black Temple				
40060	vendor	Okuno	Black Temple				
40274	trainer						Master Engineering Trainer
40514	trainer						Master Jewelcrafting Trainer
41132	drop		Hyjal Summit | Black Temple				
41133	drop		Black Temple				
41134	drop		Black Temple				
41135	drop		Hyjal Summit | Black Temple				
41156	drop		Black Temple				
41157	drop		Hyjal Summit | Black Temple				
41158	drop		Hyjal Summit | Black Temple				
41160	drop		Black Temple				
41161	drop		Hyjal Summit | Black Temple				
41162	drop		Black Temple				
41163	drop		Black Temple				
41164	drop		Hyjal Summit | Black Temple				
41205	drop		Black Temple				
41206	drop		Hyjal Summit | Black Temple				
41207	drop		Hyjal Summit | Black Temple				
41208	drop		Black Temple				
41307	trainer						Master Engineering Trainer
41311	trainer						Master Engineering Trainer
41312	trainer						Master Engineering Trainer
41314	trainer						Master Engineering Trainer
41315	trainer						Master Engineering Trainer
41316	trainer						Master Engineering Trainer
41317	trainer						Master Engineering Trainer
41318	trainer						Master Engineering Trainer
41319	trainer						Master Engineering Trainer
41320	trainer						Master Engineering Trainer
41321	trainer						Master Engineering Trainer
41414	trainer						Master Jewelcrafting Trainer
41415	trainer						Master Jewelcrafting Trainer
41418	trainer						Master Jewelcrafting Trainer
41420	trainer						Master Jewelcrafting Trainer
41429	trainer						Master Jewelcrafting Trainer
41458	discovery						
41500	discovery						
41501	discovery						
41502	discovery						
41503	discovery						
42296	trainer	Kylene	Shattrath City				Barmaid
42302	trainer	Kylene	Shattrath City				Barmaid
42305	trainer	Kylene	Shattrath City				Barmaid
42546	vendor	Apprentice Darius	Deadwind Pass				
42558	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
42588	vendor	Almaador	Shattrath City				
42589	vendor	Karaaz | Paulsta'ats	Netherstorm | Nagrand				
42590	vendor	Nakodu	Shattrath City				
42591	vendor	Alurmi	Tanaris				
42592	vendor	Almaador	Shattrath City				
42593	vendor	Alurmi	Tanaris				
42613	trainer						
42615	trainer						
42620	vendor	Apprentice Darius	Deadwind Pass				
42662	drop		Shadowmoon Valley				
42688	drop	Kael'thas Sunstrider	Magisters' Terrace				
42731	vendor	Apprentice Darius	Deadwind Pass				
42736	vendor	Apprentice Darius	Deadwind Pass				
42974	drop		Zul'Aman				
43493	vendor	Quartermaster Jaffrey Noreliqe | Quartermaster Davian Vaclav	Nagrand | Nagrand	horde | alliance			
43549	quest		Ironforge	alliance			
43676	drop		Netherstorm				
43707	quest		Shattrath City				
43758	quest		Shattrath City				
43761	quest		Shattrath City				
43765	quest		Shattrath City				
43772	quest		Shattrath City				
43779	quest		Shattrath City				
43846	worldDrop					true	
44155	trainer	Jonathan Garrett | Niobe Whizzlespark	Shadowmoon Valley | Shadowmoon Valley	horde | alliance			Master Engineering Trainer
44157	trainer	Niobe Whizzlespark | Jonathan Garrett	Shadowmoon Valley | Shadowmoon Valley	alliance | horde			Master Engineering Trainer
44343	trainer						Master Leatherworking Trainer
44344	trainer						Master Leatherworking Trainer
44359	vendor	Nakodu	Shattrath City				
44383	trainer						
44391	drop		Blade's Edge Mountains				
44768	vendor	Quartermaster Urgronn | Logistics Officer Ulrike	Hellfire Peninsula | Hellfire Peninsula	horde | alliance			
44770	trainer						Master Leatherworking Trainer
44794	drop		Shadowmoon Valley				
44950	vendor	Penney Copperpinch	Orgrimmar				
44953	vendor	Penney Copperpinch | Wulmort Jinglepocket	Orgrimmar | Ironforge				
44958	vendor	Wulmort Jinglepocket	Ironforge				
44970	trainer						Master Leatherworking Trainer
45022	vendor	Penney Copperpinch | Wulmort Jinglepocket	Orgrimmar | Ironforge				
45061	trainer	Alchemist Gribble | Lorokeem | Apothecary Antonivich	Hellfire Peninsula | Shattrath City | Hellfire Peninsula	alliance |  | horde			Master Alchemy Trainer
45100	trainer						Master Leatherworking Trainer
45117	drop		Terokkar Forest				
45695	quest		Terokkar Forest				
45765	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46106	drop		Sunwell Plateau				
46107	drop		Sunwell Plateau				
46108	drop		Sunwell Plateau				
46109	drop		Sunwell Plateau				
46110	drop		Sunwell Plateau				
46111	drop		Sunwell Plateau				
46112	drop		Sunwell Plateau				
46113	drop		Sunwell Plateau				
46114	drop		Sunwell Plateau				
46115	drop		Sunwell Plateau				
46116	drop		Sunwell Plateau				
46122	drop		Sunwell Plateau				
46123	drop		Sunwell Plateau				
46124	drop		Sunwell Plateau				
46125	drop		Sunwell Plateau				
46126	drop		Sunwell Plateau				
46127	drop		Sunwell Plateau				
46128	drop		Sunwell Plateau				
46129	drop		Sunwell Plateau				
46130	drop		Sunwell Plateau				
46131	drop		Sunwell Plateau				
46132	drop		Sunwell Plateau				
46133	drop		Sunwell Plateau				
46134	drop		Sunwell Plateau				
46135	drop		Sunwell Plateau				
46136	drop		Sunwell Plateau				
46137	drop		Sunwell Plateau				
46138	drop		Sunwell Plateau				
46139	drop		Sunwell Plateau				
46140	drop		Sunwell Plateau				
46141	drop		Sunwell Plateau				
46142	drop		Sunwell Plateau				
46144	drop		Sunwell Plateau				
46353	drop		Sunwell Plateau				
46403	vendor	Shaani | Ontuvo	Isle of Quel'Danas | Shattrath City				
46404	vendor	Shaani | Ontuvo	Isle of Quel'Danas | Shattrath City				
46405	vendor	Shaani | Ontuvo	Isle of Quel'Danas | Shattrath City				
46578	worldEvent						
46594	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46597	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46601	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46684	vendor	Malygen | Bale	Felwood | Felwood	alliance | horde			
46688	vendor	Malygen | Bale	Felwood | Felwood	alliance | horde			
46697	drop	Mechano-Lord Capacitus	The Mechanar				
46775	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46776	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46777	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46778	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46779	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
46803	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
47046	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
47048	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
47049	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
47050	vendor	Eldara Dawnrunner	Isle of Quel'Danas				
47051	drop	Priestess Delrissa	Magisters' Terrace				
47053	vendor	Eldara Dawnrunner | Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Isle of Quel'Danas | Shattrath City | Hyjal Summit				
47054	vendor	Indormi | Eldara Dawnrunner | Shaani | Ontuvo	Hyjal Summit | Isle of Quel'Danas | Isle of Quel'Danas | Shattrath City				
47055	vendor	Eldara Dawnrunner | Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Isle of Quel'Danas | Shattrath City | Hyjal Summit				
47056	vendor	Eldara Dawnrunner | Shaani | Ontuvo | Indormi	Isle of Quel'Danas | Isle of Quel'Danas | Shattrath City | Hyjal Summit				
47280	trainer						Master Jewelcrafting Trainer
48789	vendor	Shaani | Ontuvo	Isle of Quel'Danas | Shattrath City				
49677	vendor	Haughty Modiste	Tanaris				
50194	vendor	Mycah	Zangarmarsh				
50644	vendor	Haughty Modiste	Tanaris				
50647	vendor	Haughty Modiste	Tanaris				
351766	trainer						
351768	vendor	Provisioner Nasela	Nagrand				
351769	vendor	Provisioner Nasela	Nagrand				
351770	vendor	Alurmi	Tanaris				
351771	vendor	Almaador	Shattrath City				
